0
816
772
446
418
554
188
247
660
612
267
426
897
15
697
320
445
190
113
836
993
786
496
255
627
880
806
839
472
180
729
457
382
617
367
956
235
858
240
871
253
730
293
890
848
525
576
620
843
25
479
179
60
981
637
562
720
434
245
957
21
977
587
54
137
520
711
865
994
978
976
226
70
158
593
19
314
292
88
7
203
354
671
818
64
719
11
170
515
694
195
454
528
962
677
68
566
23
106
669
319
604
506
9
644
930
915
552
762
377
254
852
462
287
928
874
747
395
283
635
398
142
659
286
184
575
329
49
378
36
681
205
793
507
485
35
790
922
346
778
987
155
166
65
164
500
387
208
990
277
327
529
361
494
651
20
300
401
296
724
623
461
801
86
548
693
375
1
227
157
713
991
215
173
591
649
244
553
984
508
273
847
893
358
572
673
225
230
337
737
196
753
97
868
468
439
658
324
440
708
384
405
809
583
200
299
952
237
149
706
372
152
754
774
626
779
417
555
512
964
821
303
942
112
642
83
884
813
619
932
419
330
959
654
386
752
302
777
66
236
536
714
968
250
538
850
799
197
856
92
696
973
835
910
95
917
653
79
912
322
745
93
498
687
650
599
369
722
399
875
388
750
263
579
344
125
81
87
76
61
499
624
231
129
584
172
937
743
873
595
749
37
55
810
735
958
151
341
970
288
557
259
682
48
5
999
469
849
940
892
333
80
394
770
830
450
363
431
667
674
585
497
716
571
282
408
325
313
38
605
896
316
588
815
47
564
251
210
264
944
389
291
134
757
448
546
712
393
780
740
368
130
94
416
988
995
911
898
193
628
278
600
85
391
380
503
601
427
666
543
297
430
260
266
422
104
501
934
191
33
597
701
22
891
491
365
534
165
578
117
872
75
728
883
162
63
453
943
611
355
768
192
28
16
862
181
100
661
229
148
761
971
805
483
159
616
686
808
811
685
966
167
522
794
410
647
214
403
407
411
335
551
234
138
41
42
449
734
979
678
295
519
249
788
12
881
379
949
744
863
609
510
967
262
40
425
315
570
615
290
787
725
541
455
663
311
477
646
602
144
482
929
657
625
24
936
102
885
861
32
640
514
603
39
676
473
532
905
412
904
463
44
798
679
765
511
953
213
792
10
119
285
879
927
360
396
951
758
383
533
933
212
902
111
582
43
539
643
561
176
443
889
691
797
219
704
955
121
547
141
621
542
972
45
709
756
216
692
526
124
857
855
641
864
46
442
281
257
459
174
638
107
531
741
147
232
163
998
356
435
211
773
540
803
90
110
481
565
924
353
894
428
77
74
670
413
298
62
437
796
78
613
242
833
67
305
985
785
882
373
348
127
73
834
524
374
596
487
710
3
160
301
665
350
486
6
759
513
265
837
183
153
997
878
825
965
8
347
467
447
535
549
537
963
755
493
140
947
279
807
919
731
748
105
349
840
52
323
700
760
133
161
521
409
899
906
655
206
614
233
733
31
909
907
870
145
116
827
272
941
438
776
204
480
444
171
484
931
828
920
901
414
30
869
688
505
317
71
668
567
983
328
381
738
913
607
986
115
310
652
946
680
590
921
812
742
175
34
886
131
672
14
289
938
72
574
397
699
456
246
370
492
406
217
132
201
495
771
823
950
352
610
586
545
822
632
248
89
243
366
59
804
844
767
261
309
832
992
662
523
475
982
802
556
451
268
784
636
488
58
608
838
338
351
853
452
698
560
629
101
824
294
284
458
908
954
630
795
385
29
618
471
276
814
334
817
420
969
321
829
925
17
223
392
156
57
128
826
851
464
695
589
423
705
916
103
989
648
222
308
364
421
202
502
27
718
634
194
220
429
707
926
903
18
118
318
489
182
98
139
622
465
900
939
478
675
146
186
841
460
241
126
84
470
639
209
96
150
143
169
252
633
274
123
664
476
13
239
867
766
530
109
400
935
466
359
769
558
26
791
736
781
961
854
580
831
339
69
307
550
474
177
996
340
923
606
332
402
312
518
331
726
50
357
717
404
723
4
271
887
2
569
91
504
895
845
559
336
135
120
751
764
114
877
228
362
199
82
948
345
376
860
876
702
122
189
154
594
436
441
326
527
108
415
563
715
433
914
819
746
800
842
960
727
703
975
656
684
198
846
136
683
53
218
775
51
592
221
275
269
168
517
224
974
732
645
342
980
782
185
432
690
178
763
739
238
577
631
721
789
945
598
859
516
258
390
820
424
509
99
573
343
544
56
490
256
689
888
918
581
306
207
866
783
568
304
270
371
187
280
